date,city,country,continent,latitude,longitude,temp_c,weather
2020-07-18,巴黎,法国,欧洲,48.86,2.35,14.5,多云
2020-07-18,纽约,美国,北美,40.71,-74.01,20.2,晴
2020-07-18,洛杉矶,美国,北美,34.05,-118.24,22.5,多云
2020-07-18,圣保罗,巴西,南美,-23.55,-46.63,16.4,晴
2020-07-18,悉尼,澳大利亚,大洋洲,-33.87,151.21,13.6,晴
2020-07-18,开普敦,南非,非洲,-33.92,18.42,15.5,晴
2020-07-19,北京,中国,亚洲,39.9,116.4,19.8,雨
2020-07-19,上海,中国,亚洲,31.23,121.47,22.0,雨
2020-07-19,东京,日本,亚洲,35.68,139.69,21.6,雨
2020-07-19,新加坡,新加坡,亚洲,1.35,103.82,27.7,雨
2020-07-19,孟买,印度,亚洲,19.08,72.88,30.4,晴
2020-07-19,伦敦,英国,欧洲,51.51,-0.13,13.2,晴
2020-07-19,巴黎,法国,欧洲,48.86,2.35,15.4,雨
2020-07-19,纽约,美国,北美,40.71,-74.01,20.9,雨
2020-07-19,洛杉矶,美国,北美,34.05,-118.24,21.8,多云
2020-07-19,圣保罗,巴西,南美,-23.55,-46.63,14.6,多云
2020-07-19,悉尼,澳大利亚,大洋洲,-33.87,151.21,13.0,雨
2020-07-19,开普敦,南非,非洲,-33.92,18.42,14.3,雨
2020-07-20,北京,中国,亚洲,39.9,116.4,21.5,多云
2020-07-20,上海,中国,亚洲,31.23,121.47,22.2,晴
2020-07-20,东京,日本,亚洲,35.68,139.69,21.2,晴
2020-07-20,新加坡,新加坡,亚洲,1.35,103.82,27.6,晴
2020-07-20,孟买,印度,亚洲,19.08,72.88,29.6,雨
2020-07-20,伦敦,英国,欧洲,51.51,-0.13,13.2,雨
2020-07-20,巴黎,法国,欧洲,48.86,2.35,14.7,雨
2020-07-20,纽约,美国,北美,40.71,-74.01,20.7,晴
2020-07-20,洛杉矶,美国,北美,34.05,-118.24,23.3,多云
2020-07-20,圣保罗,巴西,南美,-23.55,-46.63,18.2,雨
2020-07-20,悉尼,澳大利亚,大洋洲,-33.87,151.21,12.1,雨
2020-07-20,开普敦,南非,非洲,-33.92,18.42,15.0,多云
2020-07-21,北京,中国,亚洲,39.9,116.4,20.4,晴
2020-07-21,上海,中国,亚洲,31.23,121.47,23.6,多云
2020-07-21,东京,日本,亚洲,35.68,139.69,20.3,多云
2020-07-21,新加坡,新加坡,亚洲,1.35,103.82,28.9,多云
2020-07-21,孟买,印度,亚洲,19.08,72.88,29.8,晴
2020-07-21,伦敦,英国,欧洲,51.51,-0.13,13.3,晴
2020-07-21,巴黎,法国,欧洲,48.86,2.35,13.1,晴
2020-07-21,纽约,美国,北美,40.71,-74.01,20.7,雨
2020-07-21,洛杉矶,美国,北美,34.05,-118.24,22.3,晴
2020-07-21,圣保罗,巴西,南美,-23.55,-46.63,17.5,晴
2020-07-21,悉尼,澳大利亚,大洋洲,-33.87,151.21,13.6,多云
2020-07-21,开普敦,南非,非洲,-33.92,18.42,14.8,晴
2020-07-22,北京,中国,亚洲,39.9,116.4,19.4,多云
2020-07-22,上海,中国,亚洲,31.23,121.47,23.8,晴
2020-07-22,东京,日本,亚洲,35.68,139.69,24.0,多云
2020-07-22,新加坡,新加坡,亚洲,1.35,103.82,27.9,晴
2020-07-22,孟买,印度,亚洲,19.08,72.88,30.5,晴
2020-07-22,伦敦,英国,欧洲,51.51,-0.13,15.4,多云
2020-07-22,巴黎,法国,欧洲,48.86,2.35,17.9,多云
2020-07-22,纽约,美国,北美,40.71,-74.01,21.4,晴
2020-07-22,洛杉矶,美国,北美,34.05,-118.24,20.4,晴
2020-07-22,圣保罗,巴西,南美,-23.55,-46.63,17.0,晴
2020-07-22,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.1,晴
2020-07-22,开普敦,南非,非洲,-33.92,18.42,17.8,雨
2020-07-23,北京,中国,亚洲,39.9,116.4,23.3,晴
2020-07-23,上海,中国,亚洲,31.23,121.47,21.7,多云
2020-07-23,东京,日本,亚洲,35.68,139.69,23.2,晴
2020-07-23,新加坡,新加坡,亚洲,1.35,103.82,27.8,多云
2020-07-23,孟买,印度,亚洲,19.08,72.88,27.1,晴
2020-07-23,伦敦,英国,欧洲,51.51,-0.13,16.3,雨
2020-07-23,巴黎,法国,欧洲,48.86,2.35,15.1,多云
2020-07-23,纽约,美国,北美,40.71,-74.01,17.1,雨
2020-07-23,洛杉矶,美国,北美,34.05,-118.24,18.6,多云
2020-07-23,圣保罗,巴西,南美,-23.55,-46.63,16.7,晴
2020-07-23,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.2,多云
2020-07-23,开普敦,南非,非洲,-33.92,18.42,14.7,雨
2020-07-24,北京,中国,亚洲,39.9,116.4,21.2,晴
2020-07-24,上海,中国,亚洲,31.23,121.47,19.3,多云
2020-07-24,东京,日本,亚洲,35.68,139.69,22.9,雨
2020-07-24,新加坡,新加坡,亚洲,1.35,103.82,29.7,晴
2020-07-24,孟买,印度,亚洲,19.08,72.88,27.3,晴
2020-07-24,伦敦,英国,欧洲,51.51,-0.13,14.9,多云
2020-07-24,巴黎,法国,欧洲,48.86,2.35,15.9,雨
2020-07-24,纽约,美国,北美,40.71,-74.01,19.0,晴
2020-07-24,洛杉矶,美国,北美,34.05,-118.24,16.9,晴
2020-07-24,圣保罗,巴西,南美,-23.55,-46.63,17.0,多云
2020-07-24,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.5,多云
2020-07-24,开普敦,南非,非洲,-33.92,18.42,14.4,多云
2020-07-25,北京,中国,亚洲,39.9,116.4,18.6,多云
2020-07-25,上海,中国,亚洲,31.23,121.47,21.1,多云
2020-07-25,东京,日本,亚洲,35.68,139.69,20.1,多云
2020-07-25,新加坡,新加坡,亚洲,1.35,103.82,29.1,晴
2020-07-25,孟买,印度,亚洲,19.08,72.88,27.5,晴
2020-07-25,伦敦,英国,欧洲,51.51,-0.13,14.2,晴
2020-07-25,巴黎,法国,欧洲,48.86,2.35,15.6,多云
2020-07-25,纽约,美国,北美,40.71,-74.01,19.0,雨
2020-07-25,洛杉矶,美国,北美,34.05,-118.24,21.6,晴
2020-07-25,圣保罗,巴西,南美,-23.55,-46.63,18.8,多云
2020-07-25,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.3,晴
2020-07-25,开普敦,南非,非洲,-33.92,18.42,13.3,晴
2020-07-26,北京,中国,亚洲,39.9,116.4,23.2,晴
2020-07-26,上海,中国,亚洲,31.23,121.47,23.4,多云
2020-07-26,东京,日本,亚洲,35.68,139.69,20.5,晴
2020-07-26,新加坡,新加坡,亚洲,1.35,103.82,26.3,晴
2020-07-26,孟买,印度,亚洲,19.08,72.88,29.5,雨
2020-07-26,伦敦,英国,欧洲,51.51,-0.13,12.6,多云
2020-07-26,巴黎,法国,欧洲,48.86,2.35,15.9,晴
2020-07-26,纽约,美国,北美,40.71,-74.01,18.7,晴
2020-07-26,洛杉矶,美国,北美,34.05,-118.24,18.1,多云
2020-07-26,圣保罗,巴西,南美,-23.55,-46.63,17.2,多云
2020-07-26,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.0,多云
2020-07-26,开普敦,南非,非洲,-33.92,18.42,14.4,晴
2020-07-27,北京,中国,亚洲,39.9,116.4,19.3,多云
2020-07-27,上海,中国,亚洲,31.23,121.47,21.2,多云
2020-07-27,东京,日本,亚洲,35.68,139.69,19.9,多云
2020-07-27,新加坡,新加坡,亚洲,1.35,103.82,26.5,多云
2020-07-27,孟买,印度,亚洲,19.08,72.88,30.0,晴
2020-07-27,伦敦,英国,欧洲,51.51,-0.13,14.6,晴
2020-07-27,巴黎,法国,欧洲,48.86,2.35,16.4,雨
2020-07-27,纽约,美国,北美,40.71,-74.01,17.9,多云
2020-07-27,洛杉矶,美国,北美,34.05,-118.24,21.7,晴
2020-07-27,圣保罗,巴西,南美,-23.55,-46.63,19.1,晴
2020-07-27,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.7,多云
2020-07-27,开普敦,南非,非洲,-33.92,18.42,15.1,晴
2020-07-28,北京,中国,亚洲,39.9,116.4,18.5,多云
2020-07-28,上海,中国,亚洲,31.23,121.47,20.1,雨
2020-07-28,东京,日本,亚洲,35.68,139.69,17.5,多云
2020-07-28,新加坡,新加坡,亚洲,1.35,103.82,30.4,晴
2020-07-28,孟买,印度,亚洲,19.08,72.88,29.6,晴
2020-07-28,伦敦,英国,欧洲,51.51,-0.13,15.4,雨
2020-07-28,巴黎,法国,欧洲,48.86,2.35,16.7,晴
2020-07-28,纽约,美国,北美,40.71,-74.01,21.5,多云
2020-07-28,洛杉矶,美国,北美,34.05,-118.24,20.5,多云
2020-07-28,圣保罗,巴西,南美,-23.55,-46.63,16.2,雨
2020-07-28,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.7,晴
2020-07-28,开普敦,南非,非洲,-33.92,18.42,16.2,雨
2020-07-29,北京,中国,亚洲,39.9,116.4,21.8,晴
2020-07-29,上海,中国,亚洲,31.23,121.47,22.1,雨
2020-07-29,东京,日本,亚洲,35.68,139.69,21.8,晴
2020-07-29,新加坡,新加坡,亚洲,1.35,103.82,28.0,多云
2020-07-29,孟买,印度,亚洲,19.08,72.88,26.9,晴
2020-07-29,伦敦,英国,欧洲,51.51,-0.13,17.3,晴
2020-07-29,巴黎,法国,欧洲,48.86,2.35,16.7,雨
2020-07-29,纽约,美国,北美,40.71,-74.01,20.5,雨
2020-07-29,洛杉矶,美国,北美,34.05,-118.24,18.2,雨
2020-07-29,圣保罗,巴西,南美,-23.55,-46.63,15.9,晴
2020-07-29,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.0,晴
2020-07-29,开普敦,南非,非洲,-33.92,18.42,16.6,雨
2020-07-30,北京,中国,亚洲,39.9,116.4,19.1,多云
2020-07-30,上海,中国,亚洲,31.23,121.47,22.9,晴
2020-07-30,东京,日本,亚洲,35.68,139.69,24.6,多云
2020-07-30,新加坡,新加坡,亚洲,1.35,103.82,28.7,晴
2020-07-30,孟买,印度,亚洲,19.08,72.88,29.1,多云
2020-07-30,伦敦,英国,欧洲,51.51,-0.13,15.6,晴
2020-07-30,巴黎,法国,欧洲,48.86,2.35,14.3,晴
2020-07-30,纽约,美国,北美,40.71,-74.01,20.8,雨
2020-07-30,洛杉矶,美国,北美,34.05,-118.24,18.5,多云
2020-07-30,圣保罗,巴西,南美,-23.55,-46.63,17.0,晴
2020-07-30,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.4,多云
2020-07-30,开普敦,南非,非洲,-33.92,18.42,14.3,雨
2020-07-31,北京,中国,亚洲,39.9,116.4,17.3,多云
2020-07-31,上海,中国,亚洲,31.23,121.47,23.1,晴
2020-07-31,东京,日本,亚洲,35.68,139.69,20.3,多云
2020-07-31,新加坡,新加坡,亚洲,1.35,103.82,28.8,晴
2020-07-31,孟买,印度,亚洲,19.08,72.88,28.5,晴
2020-07-31,伦敦,英国,欧洲,51.51,-0.13,13.9,雨
2020-07-31,巴黎,法国,欧洲,48.86,2.35,18.7,多云
2020-07-31,纽约,美国,北美,40.71,-74.01,17.2,晴
2020-07-31,洛杉矶,美国,北美,34.05,-118.24,17.3,雨
2020-07-31,圣保罗,巴西,南美,-23.55,-46.63,16.6,晴
2020-07-31,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.2,晴
2020-07-31,开普敦,南非,非洲,-33.92,18.42,14.7,多云
2020-08-01,北京,中国,亚洲,39.9,116.4,17.8,晴
2020-08-01,上海,中国,亚洲,31.23,121.47,21.4,晴
2020-08-01,东京,日本,亚洲,35.68,139.69,18.2,多云
2020-08-01,新加坡,新加坡,亚洲,1.35,103.82,27.3,晴
2020-08-01,孟买,印度,亚洲,19.08,72.88,30.5,雨
2020-08-01,伦敦,英国,欧洲,51.51,-0.13,13.7,雨
2020-08-01,巴黎,法国,欧洲,48.86,2.35,14.5,多云
2020-08-01,纽约,美国,北美,40.71,-74.01,16.1,雨
2020-08-01,洛杉矶,美国,北美,34.05,-118.24,20.7,雨
2020-08-01,圣保罗,巴西,南美,-23.55,-46.63,18.2,晴
2020-08-01,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.5,雨
2020-08-01,开普敦,南非,非洲,-33.92,18.42,14.0,雨
2020-08-02,北京,中国,亚洲,39.9,116.4,20.4,晴
2020-08-02,上海,中国,亚洲,31.23,121.47,23.4,多云
2020-08-02,东京,日本,亚洲,35.68,139.69,22.9,晴
2020-08-02,新加坡,新加坡,亚洲,1.35,103.82,28.8,多云
2020-08-02,孟买,印度,亚洲,19.08,72.88,29.4,雨
2020-08-02,伦敦,英国,欧洲,51.51,-0.13,11.8,雨
2020-08-02,巴黎,法国,欧洲,48.86,2.35,15.2,晴
2020-08-02,纽约,美国,北美,40.71,-74.01,18.2,多云
2020-08-02,洛杉矶,美国,北美,34.05,-118.24,22.2,多云
2020-08-02,圣保罗,巴西,南美,-23.55,-46.63,18.5,多云
2020-08-02,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.9,多云
2020-08-02,开普敦,南非,非洲,-33.92,18.42,15.0,多云
2020-08-03,北京,中国,亚洲,39.9,116.4,19.0,雨
2020-08-03,上海,中国,亚洲,31.23,121.47,21.5,多云
2020-08-03,东京,日本,亚洲,35.68,139.69,22.3,晴
2020-08-03,新加坡,新加坡,亚洲,1.35,103.82,28.3,晴
2020-08-03,孟买,印度,亚洲,19.08,72.88,30.1,晴
2020-08-03,伦敦,英国,欧洲,51.51,-0.13,15.5,晴
2020-08-03,巴黎,法国,欧洲,48.86,2.35,13.8,多云
2020-08-03,纽约,美国,北美,40.71,-74.01,18.1,晴
2020-08-03,洛杉矶,美国,北美,34.05,-118.24,23.9,多云
2020-08-03,圣保罗,巴西,南美,-23.55,-46.63,19.3,晴
2020-08-03,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.9,晴
2020-08-03,开普敦,南非,非洲,-33.92,18.42,13.5,多云
2020-08-04,北京,中国,亚洲,39.9,116.4,20.6,雨
2020-08-04,上海,中国,亚洲,31.23,121.47,21.2,多云
2020-08-04,东京,日本,亚洲,35.68,139.69,22.0,晴
2020-08-04,新加坡,新加坡,亚洲,1.35,103.82,28.2,雨
2020-08-04,孟买,印度,亚洲,19.08,72.88,25.7,雨
2020-08-04,伦敦,英国,欧洲,51.51,-0.13,16.3,晴
2020-08-04,巴黎,法国,欧洲,48.86,2.35,17.3,多云
2020-08-04,纽约,美国,北美,40.71,-74.01,16.7,雨
2020-08-04,洛杉矶,美国,北美,34.05,-118.24,19.0,多云
2020-08-04,圣保罗,巴西,南美,-23.55,-46.63,19.3,晴
2020-08-04,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.7,多云
2020-08-04,开普敦,南非,非洲,-33.92,18.42,12.8,晴
2020-08-05,北京,中国,亚洲,39.9,116.4,20.8,雨
2020-08-05,上海,中国,亚洲,31.23,121.47,21.1,雨
2020-08-05,东京,日本,亚洲,35.68,139.69,19.4,雨
2020-08-05,新加坡,新加坡,亚洲,1.35,103.82,26.0,晴
2020-08-05,孟买,印度,亚洲,19.08,72.88,27.6,晴
2020-08-05,伦敦,英国,欧洲,51.51,-0.13,9.7,雨
2020-08-05,巴黎,法国,欧洲,48.86,2.35,15.8,多云
2020-08-05,纽约,美国,北美,40.71,-74.01,18.1,晴
2020-08-05,洛杉矶,美国,北美,34.05,-118.24,24.2,多云
2020-08-05,圣保罗,巴西,南美,-23.55,-46.63,17.7,晴
2020-08-05,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.1,雨
2020-08-05,开普敦,南非,非洲,-33.92,18.42,13.3,多云
2020-08-06,北京,中国,亚洲,39.9,116.4,19.6,雨
2020-08-06,上海,中国,亚洲,31.23,121.47,22.7,雨
2020-08-06,东京,日本,亚洲,35.68,139.69,21.6,雨
2020-08-06,新加坡,新加坡,亚洲,1.35,103.82,30.8,雨
2020-08-06,孟买,印度,亚洲,19.08,72.88,27.9,多云
2020-08-06,伦敦,英国,欧洲,51.51,-0.13,13.4,晴
2020-08-06,巴黎,法国,欧洲,48.86,2.35,15.8,雨
2020-08-06,纽约,美国,北美,40.71,-74.01,13.8,多云
2020-08-06,洛杉矶,美国,北美,34.05,-118.24,19.0,多云
2020-08-06,圣保罗,巴西,南美,-23.55,-46.63,18.0,雨
2020-08-06,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.1,雨
2020-08-06,开普敦,南非,非洲,-33.92,18.42,14.2,晴
2020-08-07,北京,中国,亚洲,39.9,116.4,20.2,晴
2020-08-07,上海,中国,亚洲,31.23,121.47,22.7,多云
2020-08-07,东京,日本,亚洲,35.68,139.69,21.2,晴
2020-08-07,新加坡,新加坡,亚洲,1.35,103.82,25.7,雨
2020-08-07,孟买,印度,亚洲,19.08,72.88,30.1,雨
2020-08-07,伦敦,英国,欧洲,51.51,-0.13,12.6,晴
2020-08-07,巴黎,法国,欧洲,48.86,2.35,15.3,雨
2020-08-07,纽约,美国,北美,40.71,-74.01,19.8,多云
2020-08-07,洛杉矶,美国,北美,34.05,-118.24,22.9,多云
2020-08-07,圣保罗,巴西,南美,-23.55,-46.63,16.2,晴
2020-08-07,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.9,多云
2020-08-07,开普敦,南非,非洲,-33.92,18.42,15.6,多云
2020-08-08,北京,中国,亚洲,39.9,116.4,20.8,多云
2020-08-08,上海,中国,亚洲,31.23,121.47,23.3,晴
2020-08-08,东京,日本,亚洲,35.68,139.69,20.9,晴
2020-08-08,新加坡,新加坡,亚洲,1.35,103.82,28.6,晴
2020-08-08,孟买,印度,亚洲,19.08,72.88,31.4,晴
2020-08-08,伦敦,英国,欧洲,51.51,-0.13,11.1,晴
2020-08-08,巴黎,法国,欧洲,48.86,2.35,13.5,雨
2020-08-08,纽约,美国,北美,40.71,-74.01,16.8,雨
2020-08-08,洛杉矶,美国,北美,34.05,-118.24,19.6,晴
2020-08-08,圣保罗,巴西,南美,-23.55,-46.63,17.2,雨
2020-08-08,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.4,晴
2020-08-08,开普敦,南非,非洲,-33.92,18.42,16.5,雨
2020-08-09,北京,中国,亚洲,39.9,116.4,17.9,晴
2020-08-09,上海,中国,亚洲,31.23,121.47,21.6,晴
2020-08-09,东京,日本,亚洲,35.68,139.69,19.8,雨
2020-08-09,新加坡,新加坡,亚洲,1.35,103.82,28.0,晴
2020-08-09,孟买,印度,亚洲,19.08,72.88,29.6,晴
2020-08-09,伦敦,英国,欧洲,51.51,-0.13,11.6,晴
2020-08-09,巴黎,法国,欧洲,48.86,2.35,16.1,晴
2020-08-09,纽约,美国,北美,40.71,-74.01,18.4,晴
2020-08-09,洛杉矶,美国,北美,34.05,-118.24,20.2,雨
2020-08-09,圣保罗,巴西,南美,-23.55,-46.63,16.0,雨
2020-08-09,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.8,晴
2020-08-09,开普敦,南非,非洲,-33.92,18.42,16.1,晴
2020-08-10,北京,中国,亚洲,39.9,116.4,18.8,多云
2020-08-10,上海,中国,亚洲,31.23,121.47,20.0,多云
2020-08-10,东京,日本,亚洲,35.68,139.69,20.0,多云
2020-08-10,新加坡,新加坡,亚洲,1.35,103.82,28.0,晴
2020-08-10,孟买,印度,亚洲,19.08,72.88,31.0,晴
2020-08-10,伦敦,英国,欧洲,51.51,-0.13,16.5,多云
2020-08-10,巴黎,法国,欧洲,48.86,2.35,17.3,晴
2020-08-10,纽约,美国,北美,40.71,-74.01,17.5,晴
2020-08-10,洛杉矶,美国,北美,34.05,-118.24,19.4,多云
2020-08-10,圣保罗,巴西,南美,-23.55,-46.63,17.5,晴
2020-08-10,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.1,多云
2020-08-10,开普敦,南非,非洲,-33.92,18.42,15.3,多云
2020-08-11,北京,中国,亚洲,39.9,116.4,16.8,晴
2020-08-11,上海,中国,亚洲,31.23,121.47,23.9,晴
2020-08-11,东京,日本,亚洲,35.68,139.69,20.2,晴
2020-08-11,新加坡,新加坡,亚洲,1.35,103.82,27.3,雨
2020-08-11,孟买,印度,亚洲,19.08,72.88,31.0,晴
2020-08-11,伦敦,英国,欧洲,51.51,-0.13,12.6,晴
2020-08-11,巴黎,法国,欧洲,48.86,2.35,16.5,多云
2020-08-11,纽约,美国,北美,40.71,-74.01,17.6,雨
2020-08-11,洛杉矶,美国,北美,34.05,-118.24,24.2,多云
2020-08-11,圣保罗,巴西,南美,-23.55,-46.63,20.4,多云
2020-08-11,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.7,多云
2020-08-11,开普敦,南非,非洲,-33.92,18.42,12.1,晴
2020-08-12,北京,中国,亚洲,39.9,116.4,18.9,多云
2020-08-12,上海,中国,亚洲,31.23,121.47,20.6,雨
2020-08-12,东京,日本,亚洲,35.68,139.69,22.3,雨
2020-08-12,新加坡,新加坡,亚洲,1.35,103.82,28.5,晴
2020-08-12,孟买,印度,亚洲,19.08,72.88,29.2,晴
2020-08-12,伦敦,英国,欧洲,51.51,-0.13,14.0,雨
2020-08-12,巴黎,法国,欧洲,48.86,2.35,14.2,多云
2020-08-12,纽约,美国,北美,40.71,-74.01,16.8,雨
2020-08-12,洛杉矶,美国,北美,34.05,-118.24,20.0,多云
2020-08-12,圣保罗,巴西,南美,-23.55,-46.63,19.3,晴
2020-08-12,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.6,多云
2020-08-12,开普敦,南非,非洲,-33.92,18.42,14.8,多云
2020-08-13,北京,中国,亚洲,39.9,116.4,16.7,雨
2020-08-13,上海,中国,亚洲,31.23,121.47,22.0,多云
2020-08-13,东京,日本,亚洲,35.68,139.69,17.8,雨
2020-08-13,新加坡,新加坡,亚洲,1.35,103.82,27.7,晴
2020-08-13,孟买,印度,亚洲,19.08,72.88,28.3,晴
2020-08-13,伦敦,英国,欧洲,51.51,-0.13,13.8,多云
2020-08-13,巴黎,法国,欧洲,48.86,2.35,13.5,晴
2020-08-13,纽约,美国,北美,40.71,-74.01,14.9,多云
2020-08-13,洛杉矶,美国,北美,34.05,-118.24,21.2,晴
2020-08-13,圣保罗,巴西,南美,-23.55,-46.63,17.3,晴
2020-08-13,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.0,晴
2020-08-13,开普敦,南非,非洲,-33.92,18.42,15.6,多云
2020-08-14,北京,中国,亚洲,39.9,116.4,19.9,晴
2020-08-14,上海,中国,亚洲,31.23,121.47,21.1,晴
2020-08-14,东京,日本,亚洲,35.68,139.69,18.4,雨
2020-08-14,新加坡,新加坡,亚洲,1.35,103.82,27.6,多云
2020-08-14,孟买,印度,亚洲,19.08,72.88,28.9,晴
2020-08-14,伦敦,英国,欧洲,51.51,-0.13,13.0,晴
2020-08-14,巴黎,法国,欧洲,48.86,2.35,13.4,多云
2020-08-14,纽约,美国,北美,40.71,-74.01,20.5,晴
2020-08-14,洛杉矶,美国,北美,34.05,-118.24,21.7,晴
2020-08-14,圣保罗,巴西,南美,-23.55,-46.63,16.7,晴
2020-08-14,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.8,雨
2020-08-14,开普敦,南非,非洲,-33.92,18.42,16.1,多云
2020-08-15,北京,中国,亚洲,39.9,116.4,17.7,多云
2020-08-15,上海,中国,亚洲,31.23,121.47,23.6,雨
2020-08-15,东京,日本,亚洲,35.68,139.69,19.5,多云
2020-08-15,新加坡,新加坡,亚洲,1.35,103.82,28.1,雨
2020-08-15,孟买,印度,亚洲,19.08,72.88,29.0,多云
2020-08-15,伦敦,英国,欧洲,51.51,-0.13,14.1,晴
2020-08-15,巴黎,法国,欧洲,48.86,2.35,15.8,雨
2020-08-15,纽约,美国,北美,40.71,-74.01,18.8,多云
2020-08-15,洛杉矶,美国,北美,34.05,-118.24,22.7,晴
2020-08-15,圣保罗,巴西,南美,-23.55,-46.63,17.1,多云
2020-08-15,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.1,多云
2020-08-15,开普敦,南非,非洲,-33.92,18.42,15.6,雨
2020-08-16,北京,中国,亚洲,39.9,116.4,21.1,雨
2020-08-16,上海,中国,亚洲,31.23,121.47,17.3,雨
2020-08-16,东京,日本,亚洲,35.68,139.69,22.1,晴
2020-08-16,新加坡,新加坡,亚洲,1.35,103.82,26.1,晴
2020-08-16,孟买,印度,亚洲,19.08,72.88,27.7,雨
2020-08-16,伦敦,英国,欧洲,51.51,-0.13,13.7,多云
2020-08-16,巴黎,法国,欧洲,48.86,2.35,14.5,多云
2020-08-16,纽约,美国,北美,40.71,-74.01,17.9,多云
2020-08-16,洛杉矶,美国,北美,34.05,-118.24,20.5,雨
2020-08-16,圣保罗,巴西,南美,-23.55,-46.63,16.4,多云
2020-08-16,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.9,多云
2020-08-16,开普敦,南非,非洲,-33.92,18.42,16.9,多云
2020-08-17,北京,中国,亚洲,39.9,116.4,20.6,雨
2020-08-17,上海,中国,亚洲,31.23,121.47,22.2,多云
2020-08-17,东京,日本,亚洲,35.68,139.69,21.7,晴
2020-08-17,新加坡,新加坡,亚洲,1.35,103.82,26.3,晴
2020-08-17,孟买,印度,亚洲,19.08,72.88,29.0,晴
2020-08-17,伦敦,英国,欧洲,51.51,-0.13,14.6,多云
2020-08-17,巴黎,法国,欧洲,48.86,2.35,15.1,晴
2020-08-17,纽约,美国,北美,40.71,-74.01,17.0,晴
2020-08-17,洛杉矶,美国,北美,34.05,-118.24,22.7,晴
2020-08-17,圣保罗,巴西,南美,-23.55,-46.63,16.3,雨
2020-08-17,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.0,晴
2020-08-17,开普敦,南非,非洲,-33.92,18.42,16.4,雨
2020-08-18,北京,中国,亚洲,39.9,116.4,18.2,晴
2020-08-18,上海,中国,亚洲,31.23,121.47,21.4,多云
2020-08-18,东京,日本,亚洲,35.68,139.69,20.6,多云
2020-08-18,新加坡,新加坡,亚洲,1.35,103.82,28.8,晴
2020-08-18,孟买,印度,亚洲,19.08,72.88,28.3,多云
2020-08-18,伦敦,英国,欧洲,51.51,-0.13,15.5,多云
2020-08-18,巴黎,法国,欧洲,48.86,2.35,15.5,晴
2020-08-18,纽约,美国,北美,40.71,-74.01,18.6,雨
2020-08-18,洛杉矶,美国,北美,34.05,-118.24,20.1,多云
2020-08-18,圣保罗,巴西,南美,-23.55,-46.63,18.3,晴
2020-08-18,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.2,晴
2020-08-18,开普敦,南非,非洲,-33.92,18.42,16.0,晴
2020-08-19,北京,中国,亚洲,39.9,116.4,19.5,晴
2020-08-19,上海,中国,亚洲,31.23,121.47,20.2,多云
2020-08-19,东京,日本,亚洲,35.68,139.69,17.6,多云
2020-08-19,新加坡,新加坡,亚洲,1.35,103.82,28.2,多云
2020-08-19,孟买,印度,亚洲,19.08,72.88,28.0,晴
2020-08-19,伦敦,英国,欧洲,51.51,-0.13,14.2,多云
2020-08-19,巴黎,法国,欧洲,48.86,2.35,15.1,晴
2020-08-19,纽约,美国,北美,40.71,-74.01,15.8,晴
2020-08-19,洛杉矶,美国,北美,34.05,-118.24,22.5,雨
2020-08-19,圣保罗,巴西,南美,-23.55,-46.63,16.1,雨
2020-08-19,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.3,多云
2020-08-19,开普敦,南非,非洲,-33.92,18.42,15.3,晴
2020-08-20,北京,中国,亚洲,39.9,116.4,18.6,晴
2020-08-20,上海,中国,亚洲,31.23,121.47,20.7,雨
2020-08-20,东京,日本,亚洲,35.68,139.69,19.8,晴
2020-08-20,新加坡,新加坡,亚洲,1.35,103.82,27.7,晴
2020-08-20,孟买,印度,亚洲,19.08,72.88,30.7,多云
2020-08-20,伦敦,英国,欧洲,51.51,-0.13,12.9,晴
